Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
CNG,Clean Energy - USA Hauling & Recycling,3 Shoham Rd,,East Windsor,CT,06088,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,41.93118217393383,-72.59761565410614,2023-10-12,91696,2024-04-29 18:02:20 UTC,P,,,2017-07-19,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,2,SOLAR,738,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Piedmont Natural Gas - Fayetteville,4740 Corporation Dr,,Fayetteville,NC,28306,,877-840-0043,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.953342,-78.890291,2023-07-11,91913,2024-01-31 22:07:01 UTC,T,,,2018-01-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Kwik Star #490,7500 Nordic Dr,Intersection of Nordic Dr and W Ridgeway Ave,Cedar Falls,IA,50613,,319-277-1025,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,Q,3000,,,,,,,200-8,42.47014,-92.44708,2023-05-03,92096,2024-05-09 20:32:20 UTC,P,,,2013-07-02,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3000,HD,,,false,,,,,,false,,HD,
CNG,City of Columbus - Central Ohio Transit Authority,1396 McKinley Ave,,Columbus,OH,43222,,855-475-4637,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,Q,3600,,,,,,,200-9,39.964527,-83.039256,2023-08-10,94399,2024-01-31 22:07:01 UTC,LG,,,2018-03-08,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,3,,1000,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Kwik Stop - 16th St,1210 E 16th St,,Dubuque,IA,52001,,563-582-5083,E,,Public - Credit card at all times,24 hours daily,A D M V,,Q,3600,,,,,,,200-8,42.511462,-90.656075,2023-10-12,94574,2024-03-28 14:43:38 UTC,P,,,2018-03-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,B&H Construction,5500 W 55th St,,Tulsa,OK,74107,,918-271-5200,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.081743,-96.054325,2023-10-12,97026,2024-01-31 22:07:01 UTC,P,,,2018-05-11,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Trillium - New Castle Transit Authority,311 Mahoning Ave,,New Castle,PA,16102,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D Debit V,,Q,3600,,,,,,,200-9,40.982071,-80.356436,2023-12-13,98522,2024-01-31 22:07:01 UTC,J,,,2018-05-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Rialto Unified School District,261 S Lilac Ave,,Rialto,CA,92376,,909-875-2649,E,,Public - Credit card at all times,24 hours daily; fleets may contact the station to set up a fueling account,A D Debit M V,,Q,3600,,,,,,,GPS,34.0973590799505,-117.3788299914017,2023-05-03,99695,2024-06-05 16:31:36 UTC,LG,,,2018-07-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,2,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
ELEC,Lake Metigoshe State Park,2 Lake Metigoshe State Park,Located between the swimming beach and the boat landing inside the Lake Metigoshe State Park,Bottineau,ND,58318,,701-228-2202,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,48.9833289212849,-100.34069650995637,2023-08-10,99955,2024-01-31 22:07:01 UTC,SG,,,2018-07-22,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false
CNG,GAIN Clean Fuel - Independence Fuel Systems,8181 S Lancaster Rd,"Along I-20, between I-35 East and I-45",Dallas,TX,75241,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan M Proprietor TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.648858,-96.782923,2023-04-06,100443,2024-01-31 22:07:01 UTC,P,,,2018-08-10,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,ASAP General Store 308,1835 SW Frank Phillips Blvd,"Intersection of Hwy 123 & 60, west side of Bartlesville",Bartlesville,OK,74003,,918-876-6300,E,,Public,24 hours daily,A Cash Comdata D Debit EFS FleetOne FuelMan M PHH TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.751521,-96.000152,2024-02-12,103895,2024-02-12 21:24:44 UTC,P,,,2018-09-28,,HD,,,,US,,,,Public,,public,,,TRUCK_STOP,1,NONE,390,33350,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,SoCalGas - Fontana Base,16231 Valley Blvd,Off I-10 in the Inland Empire,Fontana,CA,92335,,800-427-2000,E,,Public - Credit card at all times,24 hours daily,A M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.069321,-117.45157,2023-05-03,104021,2024-01-31 22:07:01 UTC,T,,,2018-10-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,NONE,1200,33000,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Trillium - Indiana County Transit Authority,1657 Saltsburg Ave,,Indiana,PA,15701,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.612658,-79.172436,2023-12-13,104492,2024-01-31 22:07:01 UTC,J,,,2018-10-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,IGS CNG Services - Fairview,6411 Howard Dr,,Fairview,PA,16415,,877-742-4476,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,42.020202,-80.188497,2023-05-03,105075,2024-01-31 22:07:01 UTC,P,,,2018-12-03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Blue Mark Fuels,12585 E 46th St N,"On the north side of 46th St N, approximately 0.75 mile east of U.S. Highway 169",Tulsa,OK,74116,,918-238-2020  918-862-0181,E,,Public - Credit card at all times,24 hours daily,A Comdata D Debit FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.2210036,-95.8366605,2024-02-12,105517,2024-02-12 21:24:44 UTC,P,,,2018-12-28,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,1359,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Seneca Landfill - Lego-V,421 Hartmann Rd,,Evans City,PA,16033,,724-452-0899,E,,Public - Credit card at all times,24 hours daily,A M V,,Q,3600,,,,,,,200-9,40.812004,-80.078881,2023-08-10,117015,2024-01-31 22:07:01 UTC,P,,,2018-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,LANDFILL,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
ELEC,Craftsbury Outdoor Center,535 Lost Nation Rd,Far east end of first parking lot,Craftsbury Common,VT,05827,,802-586-7767,E,,Public,"24 hours daily; for visitor, member, and staff use only; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,,7,,,Non-Networked,,200-9,44.680358,-72.36351,2023-06-12,117603,2024-01-31 22:07:01 UTC,P,,,2018-01-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free; donations encouraged,,,,,,,,,,true,,,,,,,,HD,true
CNG,Kwik Trip #1048,341 Jefferson St E,,West Salem,WI,54669,,608-786-0339,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,43.893228,-91.077717,2023-05-03,118326,2024-01-31 22:07:01 UTC,P,,,2019-02-01,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Waste Management - Clean N' Green - White Tank,18605 W McDowell Rd,Just north of I-10,Goodyear,AZ,85395,,,E,,Public - Credit card at all times,24 hours daily,A CREDIT D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.463568,-112.459255,2024-05-09,118517,2024-05-22 20:22:05 UTC,P,,,2024-05-08,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Trillium - Erie Metropolitan Transportation Authority,127 E 14th St,,Erie,PA,16507,,,E,,Public - Credit card at all times,24 hours daily,A APPLE_PAY CREDIT D Debit M TCH Tchek Trillium V,,Q,3600,,,,,,,200-9,42.122459,-80.0774,2023-12-13,122986,2024-01-31 22:07:01 UTC,J,,,2019-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Trillium,1720 W Jefferson Ave,,Naperville,IL,60540,,,E,,Public,24 hours daily,,,Q,3600,,,,,,,200-9,41.768307,-88.191536,2023-12-13,122987,2024-01-31 22:07:01 UTC,P,,,2020-12-01,,HD,,,,US,,,,Public,,public,,,FLEET_GARAGE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,EMW Gas Association,612 E Highway 66,Along I-40,Moriarty,NM,87035,,,E,,Public,24 hours daily; Also accepts Visa Fleet and Mastercard Fleet,A D FleetOne M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.00461355709059,-106.0328366610214,2023-03-08,124245,2024-01-31 22:07:01 UTC,P,,,2023-02-01,,HD,,,,US,,,,Public,,public,,,UTILITY,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Sapphire Gas Solutions,670 Garnet Ave,LCNG station; N Indian Canyon Dr,Palm Springs,CA,92262,,760-238-1787,E,,Public - Credit card at all times,24 hours daily; gate closes at 8pm; accessible after 8pm by fleet customers only with code,A M V Wright_Exp,,Q,3600,,,,,,,200-9,33.904195,-116.552357,2023-07-11,124553,2024-01-31 22:07:01 UTC,P,,,2019-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,60000,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
ELEC,Ecker Hill - Park and Ride Lot,24602 W Kilby Rd,Exit 141 from I-80; head SE on frontage road; stations by bus shelters,Park City,UT,84098,,435-336-3200,E,,Public,24 hours daily; please move vehicle when done charging,,,,,,10,,,Non-Networked,,GPS,40.739544,-111.559906,2023-01-10,127974,2023-02-14 15:54:11 UTC,LG,,,2019-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false
ELEC,City of Arvin,200 Campus Dr,Located on 4th and A street behind the Veteran's Hall and Adobe Complex,Arvin,CA,93203,,661-854-3134,E,,Public,24 hours daily,,,,,,10,,,Non-Networked,,200-9,35.210277,-118.832618,2024-05-09,131662,2024-05-09 20:32:20 UTC,LG,,,2019-07-18,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$0.42 per kWh,,,,,,,,,,false,,,,,,,,HD,false
CNG,SoCalGas - Bakersfield Base,35118 McMurtrey Ave,Near the connection of Highways 99 and 65,Bakersfield,CA,93308,,800-427-2000,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.44379133130982,-119.0777034827728,2023-05-03,135483,2024-01-31 22:07:01 UTC,P,,,2020-01-30,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,NONE,1600,66000,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,SoCalGas - Branford Base,12475 Branford St,,Pacoima,CA,91331,,800-427-2000,E,,Public - Credit card at all times,24 hours daily,A M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.247415,-118.405835,2023-05-03,146957,2024-01-31 22:07:01 UTC,P,,,2019-10-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,NONE,1000,33000,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Ozinga Energy - Gary,2555 E 15th Ave,,Gary,IN,46403,,888-656-0141,E,,Public - Credit card at all times,24 hours daily; customers may set up a fuel account to pay for fuel; call 888-656-0141 to set up a fleet account,FuelMan M Proprietor V Wright_Exp,,B,3600,,,,,,,200-8,41.587098,-87.302188,2023-12-13,151885,2024-01-31 22:07:01 UTC,P,,,2019-08-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,B,3600,HD,,,false,,,,,,,,HD,
CNG,Love's Travel Stop #230,21948 Highway 46,"I-5, Exit 278",Lost Hills,CA,93249,,661-797-1800,E,,Public,"24 hours daily; Also accepts EBT/SNAP, QuickQ/Q-Check, ComCheck",A ANDROID_PAY APPLE_PAY Cash Comdata D EFS FleetOne M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.61701,-119.658905,2023-12-13,151893,2024-01-31 22:07:01 UTC,P,,,2020-09-15,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Love's Travel Stop #392,2000 E Tehachapi Blvd,"Hwy 58, Exit 151",Tehachapi,CA,93561,,661-823-1484,E,,Public,"24 hours daily; Also accepts EBT/SNAP, QuickQ/Q-Check, ComCheck",A ANDROID_PAY APPLE_PAY Cash Comdata D EFS FleetOne M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.125636,-118.408202,2023-12-13,151894,2024-01-31 22:07:01 UTC,P,,,2020-09-15,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Kruse Western Renewable Fuels,30981 Road 67,Intersection of Highway 99 and Betty Drive,Goshen,CA,93277,,559-901-6984,E,,Public - Credit card at all times,24 hours daily,A Comdata CREDIT D EFS FuelMan M Proprietor TCH V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.352663,-119.42401,2023-05-03,153747,2024-01-31 22:07:01 UTC,P,,,2020-11-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Codyco,2101 Dennisville-Petersburg Rd,,Woodbine,NJ,08270,,609-390-2127,E,,Public - Credit card at all times,24 hours daily,A D M V,,Q,3600,,,,,,,200-9,39.224956,-74.774461,2023-10-12,155590,2024-01-31 22:07:01 UTC,P,,,2019-01-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,625,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
ELEC,Nanticoke River Discovery Center,113 Old Ocean Gateway,,Vienna,MD,21869,,443-944-1175,E,,Public,24 hours daily,,,,,,2,4,,Non-Networked,,GPS,38.485467,-75.823919,2021-09-10,156124,2022-02-10 19:42:29 UTC,P,,,2019-11-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUSEUM,,,,,,,,,,,,,,,,,false,,,,,,,,HD,false
CNG,South Jersey Gas,650 Shunpike Rd,,Burleigh,NJ,08210,,866-278-3674,E,,Public - Credit card at all times,24 hours daily,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.052532,-74.851683,2023-12-13,156339,2024-01-31 22:07:01 UTC,T,,,2020-05-07,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,LANDFILL,1000,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,ReFuel Salt Lake City,250 N Apollo Rd,,Salt Lake City,UT,84116,,801-534-4488,E,,Public - Credit card at all times,24 hours daily,A CFN Comdata D Debit EFS FleetOne FuelMan M PacificPride TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.773333,-112.026267,2023-11-09,163415,2024-01-31 22:07:01 UTC,P,,,2021-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,SOLAR,771,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Marlin Compression,5712 GA-21,,Port Wentworth,GA,31407,,912-298-0000,E,,Public - Credit card at all times,24 hours daily,Debit M Proprietor V,,Q,3600,,,,,,,200-8,32.137126,-81.173883,2024-01-09,165100,2024-01-31 22:07:01 UTC,T,,,2022-04-11,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2,,3200,53000,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
ELEC,76 - Norco,3198 Hamner Ave,,Norco,CA,92860,,914-309-2440,E,,Public,24 hours daily,,,,,,,2,,EVGATEWAY,http://evgateway.com/,200-8,33.928312,-117.558425,2024-04-14,166807,2024-04-14 22:11:34 UTC,P,,,2020-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.65 per kWh + a $0.50 flat fee,,,,,,,,,,false,,,,,,,,HD,false
CNG,Piedmont Natural Gas - Wilmington,141 Sutton Steam Plant Rd,Corner of Sutton Steam Plant Rd & US 421,Wilmington,NC,28401,,877-840-0043,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,34.28252976469934,-77.96360326452637,2023-07-11,169548,2024-01-31 22:07:01 UTC,T,,,2022-04-07,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
ELEC,Barron Electric Co-op,1434 WI-25,,Barron,WI,54812,,800-322-1008,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,45.412634,-91.84859,2023-12-13,185014,2024-01-31 22:07:01 UTC,P,,,2021-02-08,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,$0.25 per kWh,,,,,,,,,,false,,,,,,,,HD,false
ELEC,Segovia Truck Stop,465 Old Segovia Rd,,Junction,TX,76849,,325-446-3693,T,2024-06-26,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,3,,Non-Networked,,200-6,30.35815,-99.606129,2023-07-11,186211,2024-01-31 22:07:01 UTC,P,,,2021-10-29,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,false,,,,,,,,HD,false
CNG,GAIN Clean Fuel - Compton,435 E Weber Ave,Located on AJR Trucking yard,Compton,CA,90222,,800-438-7912,E,,Public - Credit card at all times,24 hours daily,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,B,3600,,,,,,,200-9,33.921013,-118.221077,2023-04-06,190038,2024-01-31 22:07:01 UTC,P,,,2021-01-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,B,3600,HD,,,false,,,,,,,,HD,
CNG,Shell Food Mart #23,1600 Highway 11 S,,Meridian,MS,39305,,601-693-7305,E,,Public,24 hours daily,A APPLE_PAY Cash Comdata CREDIT D Debit EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,,32.347413,-88.736596,2023-07-11,213510,2024-01-31 22:07:01 UTC,P,,,2014-06-01,,HD,,,,US,,,,Public,,public,,,GAS_STATION,1,,215,36600,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Clean Energy - Southern Counties Express,2045 E Carson St,,Carson,CA,90810,,866-809-4869,E,,Public - Card key at all times,24 hours daily; call 866-809-4869 for required Clean Energy card,A CleanEnergy Debit EFS M V Voyager,,Q,3600,,,,,,,200-9,33.832757,-118.235208,2023-05-03,217236,2024-01-31 22:07:01 UTC,P,,,2021-05-01,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,4,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,The Fuel Farm,325 C ST NW,,Auburn,WA,98002,,253-939-3570,E,,Public - Credit card at all times,24 hours daily,A CFN CREDIT D Debit M V,,Q,,,,,,,,200-9,47.31108,-122.23351,2023-09-14,222022,2024-01-31 22:07:01 UTC,P,,,2022-01-27,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,1,,,,,,,,,,,Q,,HD,,,false,,,,,,,,HD,
ELEC,Town Hall of Macedon,32 W Main St,,Macedon,NY,14502,,833-692-6787,E,,Public - Credit card at all times,24 hours daily,CREDIT Debit,,,,,1,,,AMPUP,https://ampup.io/,GPS,43.06707520319541,-77.30666418594913,2023-01-10,229395,2023-02-21 17:46:35 UTC,LG,,,2022-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false
RD,Pearson Fuels,735 W Capitol Expy,At intersection of W Capitol Expressway and Guadalupe Parkway HW 87.,San Jose,CA,95136,,408-979-7811 x10,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.275418,-121.866073,2024-05-09,237274,2024-05-09 20:33:30 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,,HD,
RD,Western States Oil,2709 Teagarden St,,San Leandro,CA,94577,,510-895-1037,E,,Public,5am-7pm daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,37.70687,-122.1594,2023-08-10,237288,2024-01-31 22:07:01 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD100,,N,,,,,HD,
RD,Western States Oil,1790 S 10th St,,San Jose,CA,95112,,408-292-1041,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,37.31412,-121.86017,2023-08-10,237289,2024-01-31 22:07:01 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD100,,N,,,,,HD,
RD,Star Oilco - SeQuential Biofuels,8445 N Kerby Ave,,Portland,OR,97217,,503-283-1256,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,CFN,,,,,,,,,,200-8,45.584711,-122.672335,2023-05-03,237293,2024-01-31 22:07:01 UTC,P,,,2022-12-07,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,RD99,,N,,,,,HD,
RD,76 - Circle K,22400 Van Buren Blvd,,March Air Reserve Base,CA,92518,,951-653-1400,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,33.88857607188687,-117.275542782959,2023-07-11,237294,2024-01-31 22:07:01 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,,HD,
RD,Petro Ontario,4325 E Guasti Rd,,Ontario,CA,91761,,909-390-7800,E,,Public - Card key at all times,24 hours daily,Comdata,,,,,,,,,,200-9,34.065605,-117.554952,2023-06-12,240725,2024-01-31 22:07:01 UTC,P,,,2022-12-06,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD80,,Y,20,,,,HD,
RD,TravelCenters of America,12310 S Highway 33,,Santa Nella,CA,95322,,209-826-0741,E,,Public - Credit card at all times,24 hours daily,A Cash Checks D M V,,,,,,,,,,GPS,37.11009434875398,-121.0154753756714,2023-06-12,240726,2024-01-31 22:07:01 UTC,P,,,2022-12-06,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,RD80,,Y,20,,,,HD,
RD,Allied Clean Fuels Plaza,231 Devlin Rd,,Napa,CA,94558,,707-252-5500,E,,Public,24 hours daily; contact station to arrange card key,A Cash D FleetOne M Trillium V,,,,,,,,,,GPS,38.2356194,-122.2655026,2023-11-09,240928,2024-01-31 22:07:01 UTC,P,,,2023-01-05,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,"RD90, RD10",,N,,,,,HD,
